latent_cpu_df_0,latent_cpu_df_1,latent_cpu_df_2,latent_cpu_df_3,latent_cpu_df_4,latent_cpu_df_5,latent_cpu_df_6,latent_cpu_df_7,latent_cpu_df_8,latent_cpu_df_9,latent_cpu_df_10,latent_cpu_df_11,latent_cpu_df_12,latent_cpu_df_13,latent_cpu_df_14,latent_cpu_df_15,latent_cpu_df_16,latent_cpu_df_17,latent_cpu_df_18,latent_cpu_df_19,latent_cpu_df_20,latent_cpu_df_21,latent_cpu_df_22,latent_cpu_df_23,latent_cpu_df_24,latent_cpu_df_25,latent_cpu_df_26,latent_cpu_df_27,latent_cpu_df_28,latent_cpu_df_29,latent_cpu_df_30,latent_cpu_df_31,latent_cpu_df_32,latent_cpu_df_33,latent_cpu_df_34,latent_cpu_df_35,latent_cpu_df_36,latent_cpu_df_37,latent_cpu_df_38,latent_cpu_df_39,latent_cpu_df_40,latent_cpu_df_41,latent_cpu_df_42,latent_cpu_df_43,latent_cpu_df_44,latent_cpu_df_45,latent_cpu_df_46,latent_cpu_df_47,latent_cpu_df_48,latent_cpu_df_49,latent_cpu_df_50,latent_cpu_df_51,latent_cpu_df_52,latent_cpu_df_53,latent_cpu_df_54,latent_cpu_df_55,latent_cpu_df_56,latent_cpu_df_57,latent_cpu_df_58,latent_cpu_df_59,latent_cpu_df_60,latent_cpu_df_61,latent_cpu_df_62,latent_cpu_df_63
0.28214425,1.3816411,0.0,0.40634844,0.30744246,0.09323748,0.67219126,0.0,0.5724894,0.47692347,0.71330786,0.47722802,0.22575217,0.7622394,0.46126723,0.08104267,0.9088039,0.0,0.0,0.21668011,0.42848873,0.7079745,0.0,0.0,0.6563751,1.5120757,0.109531745,0.2667569,0.35865968,0.70760775,1.199468,0.21486026,0.92171884,0.4678818,0.8167606,0.1391301,0.391074,0.0,0.6276423,0.11091095,0.53183806,0.0,0.5869963,0.0,1.1338152,0.44416428,0.17477176,0.3433897,0.0,0.21463642,0.32037494,0.44992912,0.20055142,1.2337877,0.14696427,0.3321786,0.28077894,0.0,0.2483996,0.13995108,0.20931876,0.06067244,0.4608611,0.67606586
0.1375542,1.0350009,0.107823,0.38204446,0.5267574,0.15582165,0.3755483,0.0,0.30861324,0.032550678,0.7617476,0.24143721,0.26198357,0.6410122,0.072061196,0.3784085,0.61312723,0.0,0.0,0.38103083,0.44053805,0.49397337,0.0,0.0,0.77242625,1.3987969,0.33318204,0.3848102,0.16944343,0.41721588,1.3137547,0.39588547,0.69559824,0.0,0.3902179,0.103974536,0.04874313,0.0,0.11920649,0.03922763,0.55328035,0.18857197,0.70654035,0.101650596,0.9127556,0.7188174,0.0,0.1625221,0.0,0.1419569,0.09866097,0.32551265,0.006354723,1.0066185,0.41400337,0.3551457,0.2645647,0.0,0.23104636,0.2851331,0.41128877,0.034939356,0.35523254,0.249767
0.3242801,1.2993363,0.0,0.47572273,0.31763995,0.108572796,0.75712186,0.0,0.6695771,0.49481344,0.7003144,0.31931806,0.18761551,0.82797384,0.47287107,0.16934204,0.8874726,0.0,0.0,0.28758743,0.3626142,0.71972114,0.0,0.0,0.7346468,1.4580352,0.08068989,0.17692788,0.40107614,0.6787597,1.2028977,0.27601978,0.94994295,0.4257491,0.9156513,0.08178942,0.45361108,0.0,0.62329876,0.14558366,0.5317857,0.0,0.5798221,0.0,1.2319199,0.5184037,0.13517074,0.43975574,0.0,0.22947522,0.3086359,0.54423565,0.12442613,1.3301128,0.18385585,0.27590427,0.32113194,0.010676885,0.24531521,0.24962363,0.20071241,0.11201849,0.34166062,0.64891297
0.26609084,0.92939746,0.0,0.25975633,0.4845406,0.0,1.0216657,0.0,0.55549574,0.5078345,0.6605338,0.39280435,0.18157196,0.84133416,0.26952255,0.25567475,0.83715415,0.08811678,0.0,0.07791725,0.03849356,0.8534005,0.0,0.0,0.5697941,1.2758404,0.0,0.027458534,0.13978676,0.40535152,0.7066539,0.24655715,0.732757,0.48736465,0.6122262,0.04147313,0.8283276,0.0,0.7235514,0.00023401901,0.08226015,0.0987148,0.5075927,0.0,1.3443917,0.27426022,0.0,0.3739491,0.0,0.0,0.0,0.44075257,0.0,1.2114893,0.26713794,0.49487442,0.44605917,0.0,0.0,0.15399623,0.26122972,0.37423104,0.13243127,0.6078939
0.0,0.8519663,0.2128777,0.5938543,0.21975654,0.56700826,0.70130974,0.0,0.7331807,0.0,1.1656811,0.19557475,0.25147378,0.14593668,0.4120615,0.10183684,0.83304507,0.0,0.0,0.5493212,0.7192691,0.11825733,0.0,0.0,0.26200724,0.5969982,0.21625896,0.47890234,0.48935944,0.18554595,0.9939247,0.12155571,0.37497,0.0,0.261858,0.12284891,0.15535793,0.0,0.33664176,0.0,0.759598,0.14638078,0.84582484,0.07177693,0.08867978,0.08974375,0.004754424,0.30164048,0.08666968,0.0,0.59730935,0.091642655,0.2302297,0.7651826,0.2107035,0.7320558,0.42085195,0.058686115,0.70206976,0.5764789,0.91831094,0.0,0.6177699,0.0
0.0,0.8081598,0.0,0.10862556,0.63204885,0.036211073,0.5557484,0.0,0.418324,0.087063745,1.014619,0.038469374,0.2501612,0.17745158,0.14539212,0.0,0.87854815,0.093013,0.0,0.33659574,0.72455245,0.14692104,0.0,0.0,0.08393742,0.8787148,0.22377457,0.51132363,0.097172126,0.23969868,0.7236097,0.27987364,0.28678453,0.0,0.075349376,0.0,0.23365785,0.0,0.0,0.0,0.1381008,0.0,0.83979833,0.22279629,0.5719523,0.18705814,0.0,0.36619028,0.035096154,0.0,0.3991849,0.05724728,0.042906184,0.8961899,0.0,0.94146836,0.46478558,0.068562694,0.45239413,0.69902813,0.9569404,0.16358471,0.45779514,0.13234258
0.0,0.8182938,0.10366081,0.34375212,0.4881273,0.49454945,0.76400447,0.0,0.47489423,0.04443431,1.0387218,0.02785021,0.18548891,0.039916188,0.24553968,0.003150329,0.8922354,0.1375456,0.0,0.44180915,0.63144964,0.11736193,0.0,0.0,0.12761234,0.554737,0.25059855,0.24418369,0.35896873,0.0,0.80043834,0.01007352,0.25056225,0.0,0.20828609,0.0,0.33668867,0.0,0.2660321,0.0,0.38475394,0.0,0.9207708,0.13870913,0.31195757,0.0054307133,0.0,0.43094635,0.0,0.0,0.3761546,0.13418336,0.18114367,0.7972442,0.0,0.9687558,0.732401,0.0371548,0.49718255,0.71722615,1.0097582,0.007620655,0.5407368,0.0
0.0,0.9701729,0.48351145,0.0,0.9221178,0.11334616,0.0,0.0,0.0,0.24423073,0.6106554,0.15334564,0.16179642,0.40803343,0.031069875,0.28610575,0.39624196,0.23499873,0.0,0.19086692,0.2807117,0.6785838,0.0,0.0,0.83286613,1.279902,0.4292134,0.56800014,0.06930746,0.13874206,1.1350118,0.27884355,0.35557806,0.0,0.50188094,0.17303906,0.11023711,0.15664344,0.11472572,0.0,0.009238727,0.07225059,0.53217405,0.078805715,1.0199118,0.4694078,0.0,0.32139164,0.0,0.13015378,0.0,0.49673486,0.0,0.8506243,0.40554744,0.25467014,0.5016866,0.0,0.23137219,0.33256403,0.5671637,0.069369145,0.001281932,0.030475117
0.0,0.83654064,0.1433575,0.29116452,0.27929014,0.4698962,0.24659339,0.20974845,0.6448665,0.0,1.2332623,0.26045185,0.27209753,0.08189547,0.35559744,0.45379394,0.6422906,0.0,0.0,0.72405547,0.47968364,0.12990776,0.0,0.0,0.24649684,0.9258646,0.095356435,0.57484204,0.0075436085,0.67184734,0.88066775,0.0,0.3252348,0.0,0.30962127,0.03418636,0.38518563,0.0,0.0,0.09303683,0.7037737,0.112245165,0.68802935,0.36053786,0.092060685,0.011708304,0.0,0.23630574,0.06971386,0.02530824,0.5784663,0.0,0.09476605,0.8404968,0.09762956,0.72518814,0.3219217,0.222595,0.63154596,0.9298748,0.8042293,0.17767432,1.0385942,0.19477606
0.0,0.83415437,0.15888014,0.36792758,0.25803104,0.3946392,0.42695135,0.0,0.47631174,0.0,1.190531,0.28615254,0.20565711,0.20006737,0.3306585,0.15418276,0.6662805,0.0,0.0,0.66166425,0.44038224,0.074857235,0.0124312285,0.0,0.2516018,0.7216834,0.06744461,0.8134105,0.18183938,0.42946845,0.98463356,0.17787829,0.33070117,0.0,0.14325054,0.18852067,0.14217186,0.0,0.0,0.0021702386,0.5066674,0.15541168,0.82021207,0.08379184,0.13537309,0.08133477,0.0,0.23639861,0.09424263,0.0,0.57503,0.0,0.08650915,0.68162,0.0,0.69240874,0.38446677,0.18664038,0.5539701,0.7497542,0.7490716,0.17262855,0.864464,0.08896623
0.0,0.9262291,0.29342586,0.29710168,0.27286506,0.29546082,0.6814405,0.0,0.2728452,0.0,1.2490638,0.084816396,0.1714367,0.115839034,0.62259984,0.10577861,0.47791097,0.0,0.0,0.79507893,0.33658123,0.19447789,0.09308154,0.0,0.1477199,0.83035374,0.06210296,1.099854,0.40927416,0.34773666,0.9720958,0.13233033,0.2861855,0.04011511,0.046056345,0.13229775,0.04328774,0.0,0.0,0.14361235,0.5299342,0.29776812,0.70569706,0.15067264,0.19289492,0.14230292,0.17490676,0.43018273,0.07966377,0.0,0.5033058,0.0,0.15250432,0.88251984,0.080051765,0.68126726,0.32910043,0.1534025,0.63797456,0.5387177,0.8893327,0.18740022,1.1268557,0.14796549
0.0,0.8408096,0.03242439,0.35351524,0.4365808,0.18590294,0.3919923,0.0,0.56935555,0.0,1.147188,0.19567756,0.2727398,0.30775595,0.37477154,0.12013104,0.74480426,0.0,0.0,0.5369878,0.8104466,0.11053118,0.0,0.0,0.23193417,0.9947629,0.2943634,0.8594448,0.21190538,0.5447106,0.9060046,0.40846473,0.44395062,0.0,0.1523497,0.23615131,0.0,0.0,0.0,0.0,0.504281,0.12598029,0.8226672,0.20662159,0.4192165,0.31509858,0.0,0.21498376,0.101718694,0.0,0.57391196,0.0,0.082550466,0.8406104,0.0,0.8155069,0.23938143,0.1500353,0.6445799,0.6304169,0.90878433,0.24113655,0.67993236,0.20545173
0.0,1.0156783,0.13148719,0.38345397,0.20978665,0.42108756,0.32415465,0.037035383,0.63085806,0.042094015,1.1447403,0.18668112,0.16498356,0.0772423,0.37391734,0.44141653,0.66839325,0.0,0.0,0.65852547,0.53102773,0.22330968,0.023416603,0.0,0.32807314,0.9252702,0.03552635,0.54320467,0.00033126026,0.6340368,0.853011,0.0,0.32134718,0.0,0.333819,0.0,0.37848952,0.0,0.021679498,0.095596075,0.67853737,0.027030662,0.69035023,0.33981118,0.015808776,0.0,0.0,0.27080745,0.12749286,0.058455024,0.69547427,0.0,0.06035002,0.84002316,0.09529941,0.7182979,0.2848065,0.17186163,0.56103975,0.9134888,0.66894203,0.08707402,0.96126026,0.23567382
0.0,1.0203269,0.019976646,0.4457014,0.36658695,0.13723776,0.4702432,0.0,0.5550085,0.08716411,1.0590715,0.12171069,0.16564675,0.3031271,0.39332134,0.107496865,0.77031267,0.0,0.0,0.47137988,0.8618331,0.20426278,0.044132,0.0,0.3137014,0.994328,0.23413287,0.827776,0.2045076,0.5072196,0.8787646,0.40761787,0.43978292,0.0,0.17620522,0.063766554,0.0,0.0,0.0,0.0,0.47917426,0.040443406,0.8250216,0.18545568,0.3428427,0.2716216,0.00429669,0.24923591,0.15951604,0.0,0.69081926,0.0,0.04814813,0.84053373,0.0,0.80899775,0.20204526,0.09894448,0.57407117,0.6147144,0.77402157,0.15052411,0.6019465,0.2460384
0.011216544,1.0296755,0.20330052,0.6810416,0.22367987,0.5952794,0.6770726,0.0,0.6122792,0.04414831,1.0823355,0.11149728,0.10093121,0.16554137,0.49299335,0.12191663,0.7852292,0.0,0.0,0.5767544,0.7686426,0.17402172,0.021342019,0.0,0.35698134,0.6700202,0.2617853,0.56070113,0.4666878,0.18820427,0.9547311,0.13672245,0.40414003,0.0,0.3098498,0.0411583,0.08403464,0.0,0.2824912,0.0,0.7255594,0.040916875,0.90592456,0.10227707,0.08310016,0.09050009,0.0,0.31450826,0.110060364,0.0053992597,0.66799736,0.075999275,0.18635729,0.740767,0.20363013,0.8354969,0.4701178,0.068276085,0.61886483,0.6314986,0.82575434,0.0,0.6862367,0.06575591
0.0,1.0028919,0.32208776,0.5788214,0.29173356,0.2816645,0.5669367,0.0,0.39011168,0.14787601,0.9774781,0.15662855,0.19766866,0.4523887,0.23819588,0.1518699,0.6249645,0.0,0.0,0.7146017,0.29941207,0.17993882,0.038708054,0.0,0.21621497,0.6523081,0.0047355965,0.8883732,0.21691017,0.6026343,1.0400057,0.26767224,0.30238318,0.0,0.18241635,0.17204343,0.2922767,0.0,0.002863884,0.0,0.76834905,0.0,0.9815299,0.18236661,0.0,0.0,0.0,0.43029487,0.31945118,0.04351223,0.9371668,0.0,0.28917325,0.8069775,0.0,0.7074916,0.43106604,0.044909157,0.46501744,0.5996648,0.8250242,0.014273562,0.56235266,0.26232764
0.015477359,1.102668,0.28566042,0.3901253,0.2068477,0.2456325,0.75409925,0.0,0.26124382,0.033503547,1.1576588,0.012440056,0.06417422,0.11101289,0.63928556,0.0952267,0.50823796,0.0,0.0,0.7301028,0.38762403,0.28553635,0.19016604,0.0,0.22793898,0.8286253,0.0051196814,1.0684402,0.4033801,0.30765414,0.9414763,0.12719023,0.28428897,0.029629327,0.07268649,0.0,0.035141096,0.0,0.06836748,0.14757107,0.5037768,0.21484537,0.7077791,0.13306805,0.11750957,0.10080904,0.20385993,0.4664585,0.13731238,0.0,0.62103,0.0049750367,0.11799094,0.8792249,0.07480334,0.6716683,0.29355592,0.10521037,0.56748635,0.51747334,0.75031656,0.096886046,1.0541561,0.19107488
0.19993207,1.0019413,0.030645214,0.26859653,0.26063827,0.43309772,0.40332046,0.0,0.41052318,0.028088998,0.75844896,0.43390647,0.112097085,0.78478795,0.3171568,0.537993,0.5908813,0.0656358,0.0,0.31907183,0.1319878,0.63908845,0.0,0.0,0.62351227,0.9695052,0.047981184,0.6443623,0.29593724,0.42143846,1.4543523,0.04389628,0.5810627,0.0,0.39315617,0.08325426,0.3304035,0.0,0.5241991,0.089191794,0.5623827,0.0,0.77270997,0.06959531,0.70408374,0.48641783,0.16413,0.48004705,0.0,0.21868283,0.3142877,0.079635866,0.06261348,0.8712574,0.46983242,0.18377645,0.5486882,0.085615076,0.21041264,0.36727494,0.0,0.14190134,0.7316871,0.14332864
0.2213921,0.99620533,0.0,0.257555,0.45519382,0.21967968,0.34585238,0.0,0.5146187,0.005356632,0.701869,0.34983364,0.17849785,0.8916824,0.3537665,0.51232266,0.6888005,0.09664211,0.0,0.19693837,0.5006689,0.6640028,0.0,0.0,0.5976131,1.2373784,0.28797072,0.6914229,0.3320561,0.5262491,1.3621204,0.25720182,0.7034539,0.076181136,0.4134236,0.1435299,0.16948974,0.0,0.36098176,0.043116566,0.5557672,0.0,0.77406883,0.20675978,0.9919058,0.7281639,0.2067318,0.4667776,0.0,0.16803765,0.316458,0.13312769,0.058207866,1.0172944,0.47228158,0.29443806,0.4108144,0.060677655,0.30110508,0.22563115,0.10721342,0.210805,0.5684335,0.26996848
0.19383785,0.956299,0.0,0.29500696,0.45116955,0.3360271,0.3527619,0.009858005,0.6345302,0.0014001876,0.666852,0.26246992,0.13508558,0.8155081,0.44396544,0.46955776,0.65481925,0.07561423,0.0,0.1292277,0.56445545,0.69718486,0.0,0.0,0.65871656,1.2789952,0.34964013,0.71438634,0.41541618,0.54961145,1.4246491,0.352018,0.7169721,0.17777658,0.41542578,0.056509566,0.1798484,0.0,0.34283623,0.003379833,0.6107163,0.0,0.6654736,0.20883954,1.0260333,0.76924276,0.10490283,0.55741143,0.15223736,0.13109058,0.27695954,0.1489288,0.016151398,1.06349,0.57351935,0.36457902,0.36197406,0.0,0.21931802,0.25475448,0.31806317,0.22373813,0.5024874,0.22680166
0.2531191,0.9939728,0.0014639348,0.54453456,0.2353317,0.77163744,0.6005398,0.03942457,0.77112526,0.079306215,0.7503776,0.32216007,0.08479458,0.6810782,0.44069308,0.47197187,0.57309157,0.16565433,0.0,0.3044551,0.50666815,0.6850184,0.0,0.0,0.6144357,0.94336605,0.46875846,0.30629683,0.7088395,0.22403978,1.3348774,0.15702417,0.80772614,0.043323517,0.5581815,0.032445442,0.29692733,0.0,0.7390075,0.026290115,0.9235488,0.0,0.72776234,0.22202006,0.70679784,0.59652525,0.100373805,0.62340397,0.10241628,0.23607376,0.31344533,0.20023297,0.15885565,0.8174685,0.85810184,0.39215708,0.5012625,0.0,0.3763953,0.2683711,0.38536936,0.06849089,0.5966392,0.1236546
0.14659129,1.0748769,0.1236612,0.6836387,0.2667141,0.68167007,0.55166996,0.0,0.32929826,0.097387366,0.7481682,0.43328184,0.21000148,0.5012868,0.23079115,0.3601127,0.5365741,0.0,0.0,0.5354536,0.37232822,0.6598311,0.0,0.0,0.81316245,0.93053365,0.39006793,0.22255369,0.44684374,0.025455229,1.3481904,0.28695863,0.73824656,0.0,0.4419937,0.18720753,0.09820771,0.0,0.45453185,0.10820575,0.8588029,0.13591373,0.66266006,0.19177368,0.62697613,0.49080664,0.0,0.3457446,0.0,0.1357111,0.0736965,0.4224194,0.0763035,0.8048928,0.8779266,0.35620457,0.3878119,0.0,0.36497957,0.24974555,0.487851,0.14115441,0.45877072,0.14427891
0.038986817,1.0171982,0.2064551,0.1299096,0.705428,0.23739536,0.0,0.07919979,0.49577576,0.28199035,0.56301814,0.3548779,0.21405229,0.78717333,0.3777601,0.686134,0.44398475,0.058091115,0.0,0.15374306,0.6176977,0.8732443,0.0,0.0,0.7887929,1.2601913,0.507973,0.9469219,0.4309469,0.60693604,1.1970063,0.24891022,0.5471072,0.06068549,0.7048219,0.06548895,0.09466061,0.0,0.4384442,0.09682925,0.35514843,0.0045576766,0.31838274,0.12692812,0.90133196,0.70580274,0.20710365,0.4327911,0.08143885,0.28639787,0.43993092,0.1196678,0.22956589,0.8484391,0.8102736,0.041787967,0.45089227,0.0,0.570957,0.34804285,0.35368788,0.18712053,0.2630266,0.20559722
0.04064806,1.0008681,0.335733,0.07083996,0.56371665,0.51683164,0.0,0.33923906,0.5820441,0.2311735,0.6362081,0.42588377,0.21274626,0.5605399,0.3512826,1.0279549,0.3603498,0.0,0.0,0.34328604,0.28558832,0.8821479,0.0,0.0,0.79728997,1.1862254,0.32168853,0.6633181,0.23247673,0.7239193,1.1584291,0.0,0.4372896,0.008196615,0.87296414,0.0,0.48544577,0.0,0.56760633,0.24645077,0.55052453,0.0010644943,0.18267787,0.29479724,0.5780488,0.41018206,0.20429167,0.46204147,0.048851334,0.40631393,0.44768596,0.09287613,0.24134646,0.8357171,0.9179713,0.0,0.54045194,0.0,0.55800354,0.6257885,0.23246858,0.1240434,0.64239955,0.20480534
0.23617883,0.91150975,0.11690637,0.53086966,0.09254491,0.570985,1.196802,0.0,0.6401972,0.4602335,0.627171,0.35475406,0.0,0.73788494,0.2926023,0.20212677,0.6129236,0.0,0.0,0.1679505,0.0,0.764984,0.0,0.0,0.5796975,1.0199292,0.15150951,0.0,0.62026644,0.0,0.84621805,0.0,0.8232384,0.3363125,0.77691805,0.16303791,0.96647173,0.0,1.0080888,0.0,0.33965456,0.05502884,0.5029611,0.0,1.0840949,0.023879632,0.0,0.3466352,0.0,0.048085544,0.0,0.5272042,0.1114797,1.0011094,0.39594078,0.42709804,0.7398741,0.085096665,0.0030981451,0.12416314,0.1684475,0.320015,0.11284903,0.5814228
0.005348038,0.66380095,0.38327202,0.010621227,0.7735894,0.049676076,0.24943718,0.13980064,0.5074771,0.32493156,0.6451664,0.0,0.0,0.7901384,0.09444605,0.7054901,0.16168007,0.0,0.0,0.0,0.28722292,0.67269343,0.0,0.0,0.642346,1.2543505,0.619129,0.6382682,0.38973254,0.27844322,0.80096525,0.2584507,0.22671986,0.07308098,0.45842266,0.10289781,0.57874185,0.0,0.46314326,0.0,0.046061546,0.0,0.3346157,0.0,1.0690612,0.47505796,0.0,0.11215426,0.0,0.0,0.0,0.07606733,0.042207107,0.78581905,0.63528556,0.28619325,0.55912554,0.0,0.12632786,0.19267109,0.34326726,0.3369325,0.0070640147,0.19438279
0.14036915,1.4058619,0.12114392,0.7399703,0.033266634,0.5462967,0.76700354,0.0,0.3273126,0.46351045,0.6175004,0.5455083,0.17969206,0.46140283,0.37724924,0.0,0.8043144,0.0,0.0,0.6574113,0.24595405,0.8076337,0.0,0.0,0.81462324,1.1296072,0.10631044,0.0,0.53239435,0.08338866,1.1648527,0.2285496,1.0803978,0.24381897,0.9837416,0.2845596,0.38394776,0.0,0.72990274,0.057851057,0.8245945,0.1094463,0.4528731,0.0,0.81063735,0.25338644,0.09010768,0.36220366,0.0,0.16543414,0.12834615,0.7654695,0.23875903,0.9744555,0.56833476,0.30305737,0.38811147,0.0,0.40340328,0.1944755,0.2974103,0.06431926,0.29472166,0.48198417
0.11440521,1.3804994,0.0,0.5089864,0.19685897,0.082204536,0.53108424,0.0,0.2843247,0.4986481,0.5771295,0.56399566,0.24352631,0.59796226,0.26788023,0.0,0.81446373,0.0,0.0,0.55532324,0.3373568,0.8239694,0.0,0.0,0.7632898,1.4471865,0.095550135,0.06052424,0.27803662,0.38892275,1.0713065,0.4771119,1.1278552,0.35706985,0.86453044,0.3235098,0.27273202,0.0,0.3380426,0.10283606,0.5727437,0.12257145,0.3705533,0.007909477,1.0755218,0.44482392,0.15079968,0.3074581,0.0,0.122353286,0.15541777,0.68969655,0.09997228,1.0574816,0.32235909,0.26048562,0.12935886,0.0,0.35871637,0.1488632,0.22355175,0.22076958,0.23793028,0.67538977
0.0,0.96655273,0.35275078,0.16945514,0.84942615,0.0,0.09524849,0.0,0.16447115,0.19514336,0.98651487,0.41125143,0.19437164,0.30640316,0.34588468,0.0,0.4912778,0.0,0.0,0.50213087,0.8802021,0.33437425,0.062602796,0.0,0.5434765,1.0252022,0.6723781,0.82865834,0.10860148,0.38282573,0.6906809,0.32211873,0.6325849,0.0,0.33446026,0.19084783,0.0,0.0,0.0,0.0,0.3197417,0.13981396,0.5204297,0.005820632,0.3258056,0.1606947,0.002795428,0.008977607,0.0,0.0,0.6490958,0.3059761,0.5564324,0.84635484,0.27411842,0.21514183,0.2223357,0.0,0.995931,0.35661292,0.6485007,0.0,0.3987649,0.25280628
0.25645262,1.3018944,0.20665543,0.45950377,0.019794405,0.21734875,0.8384035,0.0,0.0,0.48236197,0.7065054,0.51018274,0.23217843,0.37776494,0.47463822,0.0,0.4519933,0.0,0.0,0.7339922,0.0,1.0873349,0.0,0.15729573,0.6328757,1.1731715,0.0,0.45934433,0.42755377,0.29039496,1.2486109,0.082450025,0.9228779,0.4748569,0.7577043,0.23651165,0.36964184,0.0,0.63629794,0.3845512,0.605447,0.32181418,0.23225318,0.0,0.87674516,0.30458945,0.37433925,0.52433026,0.0,0.15800364,0.114533655,0.7667683,0.09949356,1.1909264,0.50885344,0.05881966,0.20857587,0.0,0.47939348,0.064176165,0.2772056,0.22705558,0.6944218,0.77426976
0.0,0.76427615,0.15246385,0.34964412,0.26853427,0.48606664,0.65015036,0.0098140985,0.6077108,0.0,1.0426815,0.0068193823,0.09498906,0.15910885,0.18273461,0.0,0.7006458,0.061675377,0.0,0.48586544,0.5986432,0.11444686,0.051789016,0.0,0.25156918,0.6462076,0.3479331,0.3870219,0.45436049,0.0,0.7982078,0.0,0.30359697,0.0,0.006429985,0.13058405,0.40509084,0.0,0.18304619,0.0,0.45556822,0.0,0.8489669,0.12581289,0.29441643,0.0,0.0,0.39292702,0.010125039,0.0,0.4906248,0.24082914,0.18894844,0.60141367,0.08402519,0.90430737,0.77373374,0.09035618,0.61763424,0.67713517,0.81629926,0.1738339,0.51399165,0.09422272
0.0,0.7503935,0.0,0.11553737,0.417298,0.02631192,0.4350847,0.0009401515,0.554484,0.0,1.0145739,0.019375354,0.15945506,0.296404,0.0803171,0.0,0.69282615,0.019959934,0.0,0.3814214,0.6913276,0.14075089,0.07785244,0.0,0.20600909,0.9686103,0.32506335,0.65447235,0.19439507,0.15077525,0.7172639,0.24443829,0.34258488,0.0,0.0,0.1578192,0.30004525,0.0,0.0,0.0,0.20763563,0.0,0.76766276,0.2142367,0.55561477,0.16428079,0.0,0.33063513,0.059361666,0.0,0.5146499,0.16417937,0.050575737,0.6964406,0.0,0.8732575,0.50829995,0.12529385,0.5728708,0.6521889,0.758302,0.32991767,0.43748713,0.27822074
0.0,0.8734195,0.43375048,0.0,0.77945113,0.049979612,0.0,0.0,0.036007926,0.15837497,0.58763725,0.08011481,0.14956345,0.49600452,0.0,0.39073306,0.20583361,0.04488529,0.0,0.18145373,0.31514937,0.71291417,0.0,0.0,0.7791834,1.2981155,0.61758363,0.6037774,0.18727712,0.07245869,1.2365369,0.19485924,0.3263236,0.0,0.435533,0.24471666,0.21080522,0.0,0.03147921,0.0,0.13057289,0.09170183,0.44809186,0.056024402,1.0385976,0.52866703,0.0,0.2976145,0.0,0.11063058,0.0,0.48067307,0.11489572,0.755087,0.5539092,0.19664763,0.5574961,0.0,0.3426844,0.2647331,0.36479,0.20204192,0.0,0.11148653
0.046194956,0.7360673,0.189635,0.5468713,0.5826889,0.055170074,0.7056979,0.0,0.8019433,0.23698299,1.1087111,0.19917601,0.24673554,0.4186632,0.25278074,0.34568086,0.7059047,0.0,0.0,0.39712077,0.7305415,0.15440512,0.17163676,0.0,0.29648328,0.9829886,0.21193284,0.6793395,0.24093008,0.48870027,0.5381572,0.53723985,0.24120477,0.1187045,0.057125643,0.09388043,0.1876135,0.0,0.07862615,0.0,0.4148251,0.30442607,0.8490695,0.0,0.36857617,0.20591976,0.0,0.0,0.0,0.0,0.37158975,0.0,0.07175344,0.75862384,0.1783673,0.82435656,0.120236054,0.19003785,0.48413324,0.51754683,0.7934413,0.33468306,0.57784957,0.22133172
0.34877273,1.3183041,0.0,0.65727127,0.0,0.0,0.5470044,0.0,0.62031716,0.6621061,0.688186,0.29016176,0.2261542,0.427113,0.44947267,0.11476616,0.9850235,0.0,0.0,0.51550037,0.43354774,0.80337495,0.0,0.12994924,0.68855685,1.4156988,0.0,0.22215728,0.406555,0.68177396,1.1129552,0.46872002,0.72105753,0.4624743,0.93833506,0.24494113,0.23213178,0.0,0.4585648,0.0,0.64015543,0.04393515,0.34363878,0.0,1.1151986,0.47041553,0.15881827,0.48193967,0.0,0.2725426,0.17247343,0.47001076,0.0,1.0160745,0.030991435,0.5311408,0.16118735,0.09783982,0.23220168,0.56318223,0.5328945,0.4143963,0.2805132,0.5534013
0.11968075,0.8511007,0.18825755,0.6053399,0.2356995,0.62537974,0.70724607,0.0,0.7321613,0.06690123,1.1331995,0.2975431,0.20846178,0.17292914,0.39555913,0.14233872,0.8258239,0.0,0.0,0.74042994,0.93801636,0.1840785,0.0,0.0,0.31521758,0.6327162,0.3487051,0.5378061,0.5461524,0.22739866,0.87233275,0.262751,0.522178,0.0,0.21896474,0.16923541,0.15616432,0.0,0.31386477,0.0,0.76471263,0.14832067,0.9129134,0.19003868,0.07093514,0.1859641,0.024851173,0.4172526,0.0,0.100046754,0.55339426,0.15366663,0.21508846,0.6287794,0.34113204,0.6704887,0.3741154,0.17095725,0.73161423,0.6470619,0.97205013,0.14072937,0.6063161,0.047084965
0.08427653,0.8388058,0.009414859,0.37080112,0.38241223,0.16622491,0.49506474,0.0,0.6775183,0.10846762,1.1067883,0.30927873,0.27301517,0.31032604,0.29410306,0.12991175,0.8155189,0.0,0.0,0.63566,1.0308778,0.21176127,0.0,0.0014419705,0.270456,0.9557861,0.32416046,0.805125,0.28541136,0.54393375,0.79313195,0.5295376,0.55999446,0.080714926,0.08797561,0.19485024,0.051972114,0.0,0.0,0.0,0.51732194,0.15034907,0.8317497,0.27662563,0.33162367,0.3689835,0.06576893,0.35391697,0.023989571,0.04574587,0.576998,0.07689561,0.07677303,0.72546625,0.10928661,0.6410325,0.10775755,0.20439982,0.6868402,0.62497395,0.91624665,0.2967625,0.52708507,0.2297818
