latent_motherboard_df_0,latent_motherboard_df_1,latent_motherboard_df_2,latent_motherboard_df_3,latent_motherboard_df_4,latent_motherboard_df_5,latent_motherboard_df_6,latent_motherboard_df_7,latent_motherboard_df_8,latent_motherboard_df_9,latent_motherboard_df_10,latent_motherboard_df_11,latent_motherboard_df_12,latent_motherboard_df_13,latent_motherboard_df_14,latent_motherboard_df_15,latent_motherboard_df_16,latent_motherboard_df_17,latent_motherboard_df_18,latent_motherboard_df_19,latent_motherboard_df_20,latent_motherboard_df_21,latent_motherboard_df_22,latent_motherboard_df_23,latent_motherboard_df_24,latent_motherboard_df_25,latent_motherboard_df_26,latent_motherboard_df_27,latent_motherboard_df_28,latent_motherboard_df_29,latent_motherboard_df_30,latent_motherboard_df_31,latent_motherboard_df_32,latent_motherboard_df_33,latent_motherboard_df_34,latent_motherboard_df_35,latent_motherboard_df_36,latent_motherboard_df_37,latent_motherboard_df_38,latent_motherboard_df_39,latent_motherboard_df_40,latent_motherboard_df_41,latent_motherboard_df_42,latent_motherboard_df_43,latent_motherboard_df_44,latent_motherboard_df_45,latent_motherboard_df_46,latent_motherboard_df_47,latent_motherboard_df_48,latent_motherboard_df_49,latent_motherboard_df_50,latent_motherboard_df_51,latent_motherboard_df_52,latent_motherboard_df_53,latent_motherboard_df_54,latent_motherboard_df_55,latent_motherboard_df_56,latent_motherboard_df_57,latent_motherboard_df_58,latent_motherboard_df_59,latent_motherboard_df_60,latent_motherboard_df_61,latent_motherboard_df_62,latent_motherboard_df_63
1.0467511,0.0,0.84439874,0.30933535,0.1624577,0.42018166,1.0841964,0.0,1.0345044,0.0,0.3642254,0.0,0.727167,1.4620655,0.20936747,0.78922844,1.2788819,0.95189494,0.32898664,0.6077384,1.8673635,0.6822121,0.22796592,0.0,0.243435,0.4710499,0.0,0.22298221,1.2577821,1.0378692,1.0072299,1.3629069,0.48493165,1.5393499,1.5001316,0.91705143,0.039658435,0.0,0.22148323,0.6211478,0.21655056,0.0,0.8672581,0.90436214,0.0,0.28334644,0.29526109,0.20474514,0.041613344,0.63985485,1.5747231,1.1825476,0.98463386,1.5300342,0.31171897,0.0,0.0,0.0,0.6240257,0.0,0.5711681,0.0,1.4371134,0.117825285
1.0459458,0.010298915,0.8708294,0.29749727,0.17202628,0.44379294,1.0956165,0.0,1.0417187,0.0,0.33775765,0.0,0.7407536,1.4618645,0.22485717,0.78693086,1.2680291,0.9192886,0.35269767,0.6418283,1.8663657,0.6824061,0.26449552,0.0,0.25698212,0.4439726,0.0,0.24070524,1.2937971,1.0738362,0.9931636,1.3315401,0.4699099,1.5857956,1.465069,0.925575,0.044526584,0.0,0.18752664,0.60426056,0.20340446,0.0,0.8645742,0.88015395,0.0,0.30172327,0.31264824,0.21799126,0.060847376,0.6403437,1.5596844,1.1833516,0.99628574,1.5184287,0.3413691,0.0,0.0,0.0,0.6692139,0.0,0.5866454,0.0,1.4633013,0.13254748
0.45883167,0.8261716,0.094887376,0.9719586,1.0401958,0.08080485,0.33694357,0.7780989,0.0,0.09983305,1.1472303,1.4486496,0.2602176,1.1522584,0.5771601,0.353676,1.2221584,0.5942376,0.0,0.69099635,1.4058443,0.0,0.6406055,0.0,0.0,2.2015326,0.68278784,0.26255602,1.0535524,0.650269,0.3358277,0.7361948,0.45556486,1.8205248,1.3320041,0.29217905,0.67179036,0.0,0.36487055,0.15412164,0.0,0.0,0.18821132,1.0588942,0.8944462,0.23861532,1.4817141,0.02686523,0.0,0.18945783,0.65649337,0.028964236,0.799138,1.1451164,0.14996046,0.0,0.091606,0.0,1.276903,0.0,1.2686833,0.0,0.41194904,0.032884225
0.31587046,0.65087914,0.3873877,0.4189917,0.87369317,0.0,0.29471824,0.2307293,0.0,0.0,1.2469345,0.86521006,0.29092765,0.7835603,0.48366457,0.1262457,1.0174204,0.4537779,0.107797295,0.6423405,1.4679481,0.0,0.68440944,0.0,0.3948502,1.798076,0.38725677,0.43217957,1.0315253,0.5445416,0.2852126,0.9522626,0.090018936,1.2811202,1.2292494,0.6789816,0.09919177,0.0,0.6112198,0.33433867,0.0,0.0,0.49735624,1.0363444,1.1434414,0.87900424,0.6189445,0.08832245,0.055103607,0.16184804,0.0,0.35597736,0.83228844,1.1015583,0.35938185,0.23637314,0.019078098,0.0,0.9885752,0.0,1.4140333,0.0,0.44292444,0.2957342
0.54593366,0.9445194,0.17915067,1.287069,0.97901297,0.4073731,0.0,0.9955116,0.0,0.3845507,0.8493277,1.9303137,0.25163844,1.8000461,0.5609219,0.60307825,0.23243216,0.819394,0.0,0.5584433,1.2180014,0.25465867,0.10144973,0.3464604,0.0,2.2401366,1.0392672,0.42207628,1.475563,0.5621941,0.91424763,0.9391973,0.78970635,2.4003694,1.0173188,0.30182004,0.9338235,0.07322959,0.54917115,0.29667196,0.0,0.0,0.46786788,0.65418553,0.0,0.39052254,0.8720971,0.0,0.99092454,0.37706032,1.2773347,0.0,0.39732507,1.1513997,1.0415227,0.17867625,0.5405828,0.0,0.6166603,0.0,0.8865705,0.0,0.35934514,0.0
0.5454608,0.9532858,0.19466811,1.2801188,0.9846307,0.4212353,0.0,0.9993929,0.0,0.37657428,0.83378845,1.9410881,0.25961515,1.7999281,0.57001597,0.60172933,0.22606042,0.80025077,0.0,0.5784576,1.2174156,0.25477257,0.122896254,0.33879304,0.0,2.2242396,1.0352893,0.43248147,1.4967074,0.5833103,0.9059893,0.92078185,0.7808871,2.4276378,0.99673367,0.30682424,0.93668157,0.060331665,0.5292352,0.28675747,0.0,0.0,0.46629223,0.63997287,0.0,0.40131164,0.882305,0.0,1.0022168,0.37734732,1.2685056,0.0,0.40416583,1.1445862,1.0589303,0.19844085,0.54872584,0.0,0.6431902,0.0,0.89565724,0.0,0.3747201,0.0
0.46072266,0.7112011,0.43258002,0.8792597,1.1146232,0.14432833,0.44983286,0.8285695,0.0,0.0,1.043161,1.3703336,0.46189708,1.2570226,0.6348759,0.49444798,1.1590056,0.83290815,0.0,0.79964375,1.2789474,0.0,0.4976701,0.0,0.15919143,1.863129,0.6746486,0.41150814,1.2256743,0.95464057,0.30950728,0.7394585,0.38675082,1.5963016,1.1824021,0.6139247,0.66532344,0.0,0.6822456,0.0,0.0,0.0,0.33962137,1.1177694,0.9085773,0.58071303,1.153121,0.0,0.32942,0.3948429,0.8087956,0.0,0.85399413,1.5108243,0.16896999,0.0,0.0,0.0,1.0061266,0.0,1.18772,0.0,0.63509417,0.0
0.46051106,0.71512437,0.43952477,0.8761492,1.1171374,0.15053228,0.45283347,0.8303065,0.0,0.0,1.0362065,1.3751557,0.46546704,1.2569698,0.6389459,0.49384424,1.156154,0.8243407,0.0,0.808601,1.2786851,0.0,0.5072684,0.0,0.16275099,1.8560144,0.6728683,0.41616493,1.2351373,0.96409106,0.3058113,0.7312167,0.3828038,1.6085052,1.1731893,0.61616427,0.66660255,0.0,0.6733234,0.0,0.0,0.0,0.33891618,1.1114086,0.89990985,0.5855416,1.1576896,0.0,0.33447382,0.39497134,0.80484414,0.0,0.85705566,1.507775,0.17676067,0.0,0.0,0.0,1.018,0.0,1.1917866,0.0,0.6419751,0.0
0.108493626,0.4555773,0.95490795,0.26201028,0.4014699,0.0,0.7603523,0.0,0.42302066,0.0,1.3419334,0.8264363,0.56414217,0.82054865,0.07224587,0.72651756,1.0089085,0.5236422,0.21130896,0.27778998,2.051432,0.0,0.447985,0.0,0.2005398,1.6522403,0.023923842,0.034253217,1.33602,0.7441896,0.13016355,0.7011258,0.2531531,1.8135563,1.7085775,0.32467502,0.0,0.0,0.28265578,0.20793988,0.0,0.0,0.5622023,1.0677836,0.71887046,0.8357541,0.431626,0.24935088,0.060367588,0.54851955,0.279974,0.8396261,0.6574967,0.93137276,0.3437673,0.11540374,0.23780364,0.0,1.4504313,0.0,1.4809235,0.0,0.27216846,0.27216887
0.108493626,0.4555773,0.95490795,0.26201028,0.4014699,0.0,0.7603523,0.0,0.42302066,0.0,1.3419334,0.8264363,0.56414217,0.82054865,0.07224587,0.72651756,1.0089085,0.5236422,0.21130896,0.27778998,2.051432,0.0,0.447985,0.0,0.2005398,1.6522403,0.023923842,0.034253217,1.33602,0.7441896,0.13016355,0.7011258,0.2531531,1.8135563,1.7085775,0.32467502,0.0,0.0,0.28265578,0.20793988,0.0,0.0,0.5622023,1.0677836,0.71887046,0.8357541,0.431626,0.24935088,0.060367588,0.54851955,0.279974,0.8396261,0.6574967,0.93137276,0.3437673,0.11540374,0.23780364,0.0,1.4504313,0.0,1.4809235,0.0,0.27216846,0.27216887
0.10825813,0.4599434,0.96263653,0.2585487,0.4042678,0.0,0.76369166,0.0,0.4251302,0.0,1.3341938,0.83180255,0.568115,0.8204899,0.07677523,0.72584575,1.005735,0.5141077,0.21824229,0.28775823,2.05114,0.0,0.45866662,0.0,0.20450112,1.6443225,0.021942643,0.039435543,1.3465512,0.7547067,0.12605041,0.6919537,0.24876054,1.8271375,1.6983249,0.3271674,0.0,0.0,0.27272654,0.20300193,0.0,0.0,0.5614175,1.0607048,0.70922476,0.84112763,0.43671015,0.25322416,0.06599182,0.5486625,0.27557656,0.83986115,0.6609038,0.9279792,0.3524373,0.12524766,0.24185932,0.0,1.4636447,0.0,1.4854492,0.0,0.27982605,0.27647376
0.1485214,0.29437143,0.8768092,0.34116232,0.59327316,0.0,0.68172836,0.0,0.4733993,0.0,1.2512535,0.87177396,0.51775503,0.72888076,0.24373655,0.7300343,0.8838722,0.76106066,0.2673899,0.30004832,1.9547949,0.0,0.45816404,0.0,0.2442188,1.8607757,0.14835161,0.0,1.183731,0.85731643,0.08712086,0.39996222,0.42408806,1.8366522,1.7326239,0.4666699,0.09424427,0.0,0.27952582,0.082190424,0.0,0.0,0.58556074,1.1566609,0.82274103,0.8294769,0.5951513,0.07400475,0.08399871,0.504256,0.28115278,1.0527117,0.6990718,0.9592377,0.18250766,0.16461498,0.12379418,0.0,1.5114679,0.0,1.6187322,0.0,0.19468933,0.45105004
0.147607,0.31132507,0.9068191,0.32772112,0.60413754,0.0,0.6946949,0.0,0.48159054,0.0,1.2212015,0.8926112,0.5331816,0.7286526,0.26132387,0.7274256,0.87154967,0.7240388,0.2943119,0.33875477,1.9536619,0.0,0.4996404,0.0,0.25960046,1.8300315,0.14065868,0.0,1.2246231,0.8981541,0.07114965,0.36434764,0.40703207,1.8893875,1.6928132,0.47634777,0.09977159,0.0,0.24097079,0.063016385,0.0,0.0,0.58251345,1.1291744,0.7852869,0.8503424,0.61489296,0.08904467,0.105837464,0.5048111,0.2640776,1.0536246,0.71230155,0.9460606,0.216173,0.20283857,0.13954245,0.0,1.5627754,0.0,1.6363055,0.0,0.2244237,0.46776593
0.147607,0.31132507,0.9068191,0.32772112,0.60413754,0.0,0.6946949,0.0,0.48159054,0.0,1.2212015,0.8926112,0.5331816,0.7286526,0.26132387,0.7274256,0.87154967,0.7240388,0.2943119,0.33875477,1.9536619,0.0,0.4996404,0.0,0.25960046,1.8300315,0.14065868,0.0,1.2246231,0.8981541,0.07114965,0.36434764,0.40703207,1.8893875,1.6928132,0.47634777,0.09977159,0.0,0.24097079,0.063016385,0.0,0.0,0.58251345,1.1291744,0.7852869,0.8503424,0.61489296,0.08904467,0.105837464,0.5048111,0.2640776,1.0536246,0.71230155,0.9460606,0.216173,0.20283857,0.13954245,0.0,1.5627754,0.0,1.6363055,0.0,0.2244237,0.46776593
0.17487341,0.011254303,1.0528473,0.2182936,0.17617431,0.0,0.45751894,0.0,0.8576135,0.0,0.41245425,0.18261576,1.0465724,0.44251794,0.50173926,0.8489321,0.9894357,0.590989,0.7017228,0.3059956,1.4127786,0.0,0.042693727,0.0,0.33959273,0.99259126,0.0,0.10873166,1.2983829,1.3511372,0.52051854,0.6401517,0.28086576,1.5398095,0.7441532,0.8051315,0.0,0.0,0.5112235,0.60398936,0.0,0.0,0.3042517,1.068082,0.5737927,1.051137,0.0,0.13123217,0.7041,0.65040517,0.8851167,1.4037225,0.8993706,1.4288889,0.6748861,0.0,0.23456922,0.0,0.97278047,0.0,0.7359978,0.0,0.09404054,0.4031641
0.17173791,0.069389,1.1557525,0.17220314,0.21342883,0.0,0.50198156,0.0,0.8857016,0.0,0.30940455,0.2540676,1.0994706,0.44173545,0.56204695,0.83998674,0.947181,0.4640394,0.7940394,0.43872145,1.4088938,0.0,0.18491814,0.0,0.3923372,0.8871681,0.0,0.17773451,1.4386036,1.4911714,0.46575257,0.5180277,0.2223801,1.7206413,0.60764074,0.83831733,0.0,0.0,0.37901658,0.5382407,0.0,0.0,0.2938024,0.97382957,0.44536102,1.1226856,0.0012958683,0.18280473,0.778986,0.6523086,0.82656527,1.406853,0.9447358,1.3837043,0.79032606,0.021145213,0.28857058,0.0,1.1487162,0.0,0.7962572,0.0,0.196001,0.4604834
0.17222777,0.060306773,1.139676,0.17940374,0.20760867,0.0,0.4950353,0.0,0.8813135,0.0,0.32550365,0.2429049,1.0912066,0.4418577,0.5526253,0.84138423,0.9537823,0.4838723,0.7796171,0.41798612,1.4095008,0.0,0.16269897,0.0,0.38409707,0.903638,0.0,0.16695435,1.4166975,1.4692942,0.4743085,0.53710675,0.2315171,1.6923906,0.62896764,0.8331328,0.0,0.0,0.39967084,0.54851234,0.0,0.0,0.29543486,0.9885543,0.4654255,1.1115078,0.0,0.17474774,0.7672867,0.6520112,0.83571255,1.4063638,0.9376486,1.3907634,0.77229124,0.0006684854,0.28013414,0.0,1.1212304,0.0,0.78684306,0.0,0.18007204,0.45152864
0.055053648,0.5566891,0.9194271,0.35942042,0.21367508,0.0,0.6872031,0.09608432,0.565861,0.0,1.25696,0.632202,0.62578356,0.753948,0.18591079,0.7213574,1.0933746,0.29989803,0.32674938,0.28687555,2.1467972,0.0,0.32428762,0.0,0.31338733,1.5793506,0.23163968,0.004942797,1.5192837,0.8555296,0.29919022,0.6774114,0.408414,1.9790149,1.6825409,0.27520654,0.0,0.0,0.26203915,0.26826894,0.0,0.0,0.8100133,1.1314182,0.95669264,1.0225542,0.44464192,0.23912635,0.1929128,0.33829555,0.12900257,0.7531875,0.75668037,0.9901514,0.55616105,0.0,0.21944955,0.0,1.5130556,0.0,1.3313584,0.0,0.09585175,0.30348486
0.055053648,0.5566891,0.9194271,0.35942042,0.21367508,0.0,0.6872031,0.09608432,0.565861,0.0,1.25696,0.632202,0.62578356,0.753948,0.18591079,0.7213574,1.0933746,0.29989803,0.32674938,0.28687555,2.1467972,0.0,0.32428762,0.0,0.31338733,1.5793506,0.23163968,0.004942797,1.5192837,0.8555296,0.29919022,0.6774114,0.408414,1.9790149,1.6825409,0.27520654,0.0,0.0,0.26203915,0.26826894,0.0,0.0,0.8100133,1.1314182,0.95669264,1.0225542,0.44464192,0.23912635,0.1929128,0.33829555,0.12900257,0.7531875,0.75668037,0.9901514,0.55616105,0.0,0.21944955,0.0,1.5130556,0.0,1.3313584,0.0,0.09585175,0.30348486
0.055053648,0.5566891,0.9194271,0.35942042,0.21367508,0.0,0.6872031,0.09608432,0.565861,0.0,1.25696,0.632202,0.62578356,0.753948,0.18591079,0.7213574,1.0933746,0.29989803,0.32674938,0.28687555,2.1467972,0.0,0.32428762,0.0,0.31338733,1.5793506,0.23163968,0.004942797,1.5192837,0.8555296,0.29919022,0.6774114,0.408414,1.9790149,1.6825409,0.27520654,0.0,0.0,0.26203915,0.26826894,0.0,0.0,0.8100133,1.1314182,0.95669264,1.0225542,0.44464192,0.23912635,0.1929128,0.33829555,0.12900257,0.7531875,0.75668037,0.9901514,0.55616105,0.0,0.21944955,0.0,1.5130556,0.0,1.3313584,0.0,0.09585175,0.30348486
0.054652806,0.56412077,0.9325821,0.35352838,0.21843755,0.0,0.692887,0.09937469,0.5694517,0.0,1.2437867,0.6413362,0.6325459,0.75384796,0.19362031,0.7202139,1.087973,0.28366923,0.3385508,0.30384275,2.1463006,0.0,0.34246913,0.0,0.32013,1.5658736,0.22826743,0.013763867,1.537209,0.873431,0.29218912,0.6617995,0.40093738,2.0021317,1.6650896,0.2794489,0.0,0.0,0.2451383,0.25986385,0.0,0.0,0.8086775,1.1193694,0.9402744,1.0317007,0.4532958,0.24571916,0.20248596,0.33853886,0.12151754,0.75358766,0.7624797,0.9843751,0.5709185,0.0,0.2263529,0.0,1.5355465,0.0,1.3390617,0.0,0.10888597,0.31081238
0.05455261,0.5659787,0.9358708,0.35205537,0.21962816,0.0,0.694308,0.10019729,0.57034934,0.0,1.2404932,0.6436197,0.63423645,0.7538229,0.19554766,0.71992797,1.0866226,0.27961206,0.34150115,0.30808458,2.1461763,0.0,0.34701446,0.0,0.32181567,1.5625044,0.22742435,0.01596912,1.5416903,0.8779064,0.29043886,0.6578966,0.39906824,2.007911,1.6607268,0.2805094,0.0,0.0,0.24091305,0.2577626,0.0,0.0,0.8083436,1.1163572,0.9361698,1.0339873,0.45545927,0.24736741,0.20487924,0.3385997,0.11964631,0.75368774,0.76392955,0.98293114,0.57460785,0.0,0.22807872,0.0,1.5411692,0.0,1.3409876,0.0,0.11214456,0.31264424
0.0532833,0.5895125,0.9775285,0.3333972,0.23470932,0.0,0.7123071,0.110616826,0.5817199,0.0,1.1987771,0.6725445,0.6556504,0.7535062,0.21996112,0.71630675,1.0695173,0.22822094,0.37887233,0.36181402,2.1446037,0.0,0.4045891,0.0,0.34316745,1.5198275,0.21674556,0.043902494,1.5984539,0.9345944,0.26826873,0.60845894,0.37539238,2.0811143,1.6054646,0.29394352,0.0,0.0,0.18739375,0.2311465,0.0,0.0,0.8041135,1.0782024,0.88417876,1.0629513,0.48286328,0.2682447,0.2351942,0.33937022,0.09594384,0.754955,0.78229403,0.96463966,0.6213397,0.0,0.24993932,0.0,1.6123908,0.0,1.3653815,0.0,0.15341964,0.33584803
0.042984124,0.4913721,0.9223946,0.31892052,0.3318869,0.0,0.6016325,0.057124503,0.515039,0.0,1.225998,0.71795535,0.5453763,0.6652748,0.30936486,0.6535823,1.0435559,0.44631696,0.42430001,0.25637093,2.075567,0.0,0.2395924,0.0,0.41307256,1.6806536,0.31432924,0.0,1.4553124,0.9767129,0.30577904,0.54762644,0.50143874,2.0110846,1.7236571,0.31971782,0.0,0.0,0.32868582,0.11857876,0.0,0.0,0.7770909,1.2200634,1.0481997,1.0835598,0.469628,0.19870302,0.16333027,0.30039218,0.061314553,0.7910259,0.71219957,0.9519683,0.46704897,0.0,0.063912876,0.0,1.5617473,0.0,1.4539952,0.0,0.0005046204,0.34322596
0.041481014,0.51924103,0.9717259,0.29682535,0.3497461,0.032462187,0.6229473,0.06946341,0.52850413,0.0,1.1765975,0.75220835,0.5707349,0.6648997,0.3382756,0.649294,1.0232996,0.38545907,0.4685554,0.31999797,2.0737047,0.0,0.30777285,0.0,0.43835753,1.6301152,0.30168334,0.0,1.5225323,1.0438434,0.27952495,0.48908183,0.47340155,2.0977728,1.6582149,0.33562666,0.0,0.0,0.26530766,0.087059766,0.0,0.0,0.7720816,1.1748801,0.9866311,1.1178591,0.5020801,0.2234262,0.19922952,0.30130467,0.033245772,0.7925266,0.73394704,0.9303074,0.5223893,0.0,0.08980044,0.0,1.6460884,0.0,1.4828827,0.0,0.049383074,0.3707041
0.041434404,0.520105,0.9732552,0.2961404,0.35029978,0.033828326,0.623608,0.06984591,0.52892154,0.0,1.1750661,0.7532702,0.57152104,0.6648881,0.33917183,0.6491611,1.0226716,0.38357246,0.4699273,0.3219704,2.073647,0.0,0.30988643,0.0,0.43914136,1.6285484,0.30129132,0.0,1.5246161,1.0459244,0.27871108,0.487267,0.4725324,2.1004603,1.6561861,0.33611983,0.0,0.0,0.26334295,0.08608273,0.0,0.0,0.77192634,1.1734794,0.9847225,1.1189225,0.50308615,0.22419262,0.2003424,0.30133295,0.032375664,0.7925731,0.73462117,0.929636,0.5241049,0.0,0.09060296,0.0,1.6487031,0.0,1.4837782,0.0,0.050898343,0.37155592
0.08917627,1.0676681,1.2615204,0.0,0.32703403,0.44630817,1.3636456,0.01354631,0.48803836,0.0,0.5939288,0.8247569,1.5162585,0.43295038,0.833338,0.7917434,0.25419942,0.063913144,0.5951855,0.6862372,1.9047399,0.0,0.91629714,0.0,0.93407345,0.7877416,0.33263227,0.69221723,1.9190062,1.1215436,0.04885345,0.7525938,0.30009532,2.0932386,1.1571802,0.2881992,0.21784066,0.0,0.58508223,0.029567096,0.0,0.0,0.7108575,0.52294725,0.8318247,1.5033618,0.35296175,0.1442735,0.5944774,0.2784476,0.27747077,0.7645913,0.60853374,0.68707204,0.65681684,0.46248627,0.40142,0.0,1.7068224,0.0,1.1772381,0.0,0.24224274,0.40578794
0.45605943,0.56593686,1.400744,0.24215469,0.18478274,0.05749879,0.85809016,0.098929636,0.0,0.0,0.8314986,0.62688506,1.1339098,0.64524347,1.2733582,0.5072739,0.7240885,0.4082079,0.22067216,0.58660704,2.084416,0.029290576,0.76693577,0.0,1.1435922,1.0824103,0.28195134,0.6233202,1.4906489,0.0,0.36373043,0.8880753,0.68067575,2.1318426,1.8100203,0.33651584,0.8431323,0.0,0.6176974,0.31791195,0.0,0.1317438,0.21979794,1.1447117,0.23559323,0.08635378,0.5900854,0.10197116,0.0,0.71382123,0.80324626,1.2996371,0.7600701,1.0766909,0.0,0.14221272,0.0,0.0,1.1915671,0.0,1.0989845,0.0,0.0,0.12762927
0.45605943,0.56593686,1.400744,0.24215469,0.18478274,0.05749879,0.85809016,0.098929636,0.0,0.0,0.8314986,0.62688506,1.1339098,0.64524347,1.2733582,0.5072739,0.7240885,0.4082079,0.22067216,0.58660704,2.084416,0.029290576,0.76693577,0.0,1.1435922,1.0824103,0.28195134,0.6233202,1.4906489,0.0,0.36373043,0.8880753,0.68067575,2.1318426,1.8100203,0.33651584,0.8431323,0.0,0.6176974,0.31791195,0.0,0.1317438,0.21979794,1.1447117,0.23559323,0.08635378,0.5900854,0.10197116,0.0,0.71382123,0.80324626,1.2996371,0.7600701,1.0766909,0.0,0.14221272,0.0,0.0,1.1915671,0.0,1.0989845,0.0,0.0,0.12762927
0.45577553,0.571201,1.4100621,0.23798117,0.18815613,0.06582297,0.8621163,0.1012603,0.0,0.0,0.8221674,0.6333551,1.1386998,0.6451726,1.2788191,0.5064639,0.7202623,0.39671248,0.2290315,0.5986254,2.0840642,0.029358972,0.7798143,0.0,1.1483682,1.0728642,0.27956268,0.62956846,1.503346,0.0066188797,0.35877135,0.87701684,0.6753799,2.148217,1.7976589,0.3395208,0.8448486,0.0,0.605726,0.3119583,0.0,0.13508028,0.21885177,1.1361771,0.22396365,0.092832565,0.5962152,0.10664109,0.0,0.7139935,0.7979443,1.2999206,0.7641779,1.0725994,0.0,0.15408126,0.0,0.0,1.2074982,0.0,1.104441,0.0,0.0,0.13281958
0.45539138,0.57832307,1.4226689,0.23233461,0.19272017,0.077085085,0.8675634,0.10441362,0.0,0.0,0.8095428,0.6421086,1.1451803,0.64507675,1.2862074,0.505368,0.7150857,0.38115984,0.24034122,0.6148857,2.0835884,0.029451508,0.7972383,0.0,1.1548301,1.0599487,0.27633092,0.638022,1.5205244,0.023774467,0.35206196,0.8620555,0.6682148,2.1703708,1.7809348,0.34358644,0.8471706,0.0,0.58952934,0.30390346,0.0,0.13959444,0.21757165,1.1246302,0.20822951,0.101597905,0.6045085,0.11295923,0.0,0.71422666,0.79077125,1.300304,0.76973563,1.0670639,0.0,0.17013866,0.0,0.0,1.2290521,0.0,1.1118234,0.0,0.0,0.13984178
0.45539138,0.57832307,1.4226689,0.23233461,0.19272017,0.077085085,0.8675634,0.10441362,0.0,0.0,0.8095428,0.6421086,1.1451803,0.64507675,1.2862074,0.505368,0.7150857,0.38115984,0.24034122,0.6148857,2.0835884,0.029451508,0.7972383,0.0,1.1548301,1.0599487,0.27633092,0.638022,1.5205244,0.023774467,0.35206196,0.8620555,0.6682148,2.1703708,1.7809348,0.34358644,0.8471706,0.0,0.58952934,0.30390346,0.0,0.13959444,0.21757165,1.1246302,0.20822951,0.101597905,0.6045085,0.11295923,0.0,0.71422666,0.79077125,1.300304,0.76973563,1.0670639,0.0,0.17013866,0.0,0.0,1.2290521,0.0,1.1118234,0.0,0.0,0.13984178
0.45497283,0.58608305,1.436405,0.22618234,0.19769299,0.08935591,0.8734984,0.10784929,0.0,0.0,0.79578745,0.6516462,1.1522412,0.64497226,1.2942574,0.50417393,0.7094454,0.3642143,0.25266385,0.6326023,2.0830698,0.02955233,0.8162227,0.0,1.1618704,1.0458766,0.2728097,0.64723265,1.5392414,0.042466603,0.34475166,0.8457541,0.6604079,2.1945086,1.7627128,0.34801614,0.8497005,0.0,0.57188207,0.29512715,0.0,0.14451283,0.21617684,1.1120491,0.19108614,0.11114848,0.61354464,0.11984327,0.0,0.7144808,0.78295565,1.3007219,0.7757911,1.0610325,0.0004474409,0.18763426,0.0,0.0,1.2525364,0.0,1.119867,0.0,0.0,0.1474929
0.48411497,0.7187938,0.4178429,1.0606185,1.1549532,0.1992162,0.37936234,0.7408026,0.0,0.0,1.2285844,1.3986647,0.33795586,1.3283561,0.6374988,0.4911491,1.1944337,0.69905776,0.0,0.88107055,1.2257409,0.0,0.5181953,0.0,0.039984554,1.6502564,0.6396734,0.5146315,1.1302974,0.97645557,0.16997597,0.8458751,0.40499187,1.5981302,0.8813077,0.57063687,0.6357517,0.0,0.6548769,0.18436386,0.0,0.0,0.23490867,1.0055643,0.9017677,0.5823674,1.1261322,0.0102691585,0.2233803,0.25887436,0.99531376,0.0,0.81972194,1.3306621,0.22607562,0.016143411,0.022530258,0.0,1.0937977,0.0,1.1899307,0.0,0.72918385,0.0
0.48427647,0.71579945,0.41254252,1.0629926,1.1530343,0.19448122,0.3770722,0.73947686,0.0,0.0,1.2338921,1.3949845,0.33523124,1.3283966,0.6343925,0.49160987,1.1966102,0.7055966,0.0,0.8742342,1.225941,0.0,0.5108697,0.0,0.037267797,1.6556864,0.6410323,0.5110774,1.123075,0.96924275,0.17279685,0.85216534,0.40800434,1.588816,0.8883392,0.5689275,0.6347755,0.0,0.6616865,0.18775035,0.0,0.0,0.2354469,1.0104189,0.9083829,0.5786822,1.1226454,0.0076127807,0.21952318,0.25877628,0.9983296,0.0,0.81738526,1.3329895,0.22012961,0.009392322,0.0197488,0.0,1.0847356,0.0,1.186827,0.0,0.72393215,0.0
0.9732087,0.77995896,0.57283884,0.26319945,0.64379936,0.42707258,1.220118,0.0,0.0,0.0,1.5518562,0.3084688,1.649832,0.7283659,1.46111,0.7978454,0.0,1.4512527,0.11370964,1.2804372,0.45554867,0.4933777,1.1808045,0.065573886,1.20368,0.7001681,0.84940296,0.9807834,0.57437027,0.1258719,0.6356793,1.4264522,0.13294224,0.879272,0.58248645,0.2880271,0.32208657,0.0,1.4460647,0.36351454,0.0,0.0,0.6412233,0.6158788,1.580071,0.96309614,0.14563306,0.19957215,0.8970888,0.6374007,0.69332784,0.7549449,0.5033491,0.8601164,0.103231065,0.7221284,0.16728354,0.24086943,0.17551702,0.0,1.1770048,0.0,0.71500874,0.0
0.9731922,0.7802654,0.5733815,0.26295635,0.6439958,0.42755732,1.2203525,0.0,0.0,0.0,1.5513128,0.30884558,1.650111,0.7283617,1.4614282,0.7977982,0.0,1.4505832,0.114196464,1.281137,0.45552823,0.49338165,1.1815543,0.06530576,1.2039582,0.69961214,0.8492639,0.9811473,0.57510966,0.12661034,0.6353905,1.4258083,0.13263388,0.8802256,0.58176655,0.28820217,0.32218647,0.0,1.4453676,0.36316785,0.0,0.0,0.64116824,0.6153818,1.5793936,0.96347344,0.14599006,0.19984409,0.89748377,0.6374107,0.69301903,0.75496143,0.5035883,0.8598781,0.10383986,0.7228195,0.16756831,0.24119027,0.1764448,0.0,1.1773226,0.0,0.71554637,0.0
