latent_gpu_df_0,latent_gpu_df_1,latent_gpu_df_2,latent_gpu_df_3,latent_gpu_df_4,latent_gpu_df_5,latent_gpu_df_6,latent_gpu_df_7,latent_gpu_df_8,latent_gpu_df_9,latent_gpu_df_10,latent_gpu_df_11,latent_gpu_df_12,latent_gpu_df_13,latent_gpu_df_14,latent_gpu_df_15,latent_gpu_df_16,latent_gpu_df_17,latent_gpu_df_18,latent_gpu_df_19,latent_gpu_df_20,latent_gpu_df_21,latent_gpu_df_22,latent_gpu_df_23,latent_gpu_df_24,latent_gpu_df_25,latent_gpu_df_26,latent_gpu_df_27,latent_gpu_df_28,latent_gpu_df_29,latent_gpu_df_30,latent_gpu_df_31,latent_gpu_df_32,latent_gpu_df_33,latent_gpu_df_34,latent_gpu_df_35,latent_gpu_df_36,latent_gpu_df_37,latent_gpu_df_38,latent_gpu_df_39,latent_gpu_df_40,latent_gpu_df_41,latent_gpu_df_42,latent_gpu_df_43,latent_gpu_df_44,latent_gpu_df_45,latent_gpu_df_46,latent_gpu_df_47,latent_gpu_df_48,latent_gpu_df_49,latent_gpu_df_50,latent_gpu_df_51,latent_gpu_df_52,latent_gpu_df_53,latent_gpu_df_54,latent_gpu_df_55,latent_gpu_df_56,latent_gpu_df_57,latent_gpu_df_58,latent_gpu_df_59,latent_gpu_df_60,latent_gpu_df_61,latent_gpu_df_62,latent_gpu_df_63
0.0,0.4102028,0.4349704,1.0091832,0.27447155,0.5185846,0.6263998,0.97932327,0.50761896,0.6287175,0.5158362,0.583714,0.046221472,0.15174219,0.0,0.7403372,0.54105973,0.44024405,0.27856755,0.85415876,0.5766593,0.36921668,0.5126047,0.7044701,0.14135632,0.8356936,0.5192481,0.59270275,0.2555823,0.41524303,0.7875281,0.7878576,0.4327514,0.681648,0.0,0.17963028,0.96670395,0.7029545,0.0,0.032823093,0.20382394,1.4455417,0.3437401,0.7129411,0.4466928,0.6734624,0.7404728,0.0,0.2437939,0.102739885,0.6762733,0.44030905,0.06020587,0.4070952,0.34891307,0.5811559,0.0,0.0,0.0,1.4002984,0.4181092,0.14282236,1.3957636,0.7742952
0.0007250868,0.4088526,0.41520807,1.0174325,0.25818062,0.4983145,0.63794893,0.97872174,0.5129871,0.653741,0.48921522,0.5804784,0.056323815,0.16516516,0.0,0.726154,0.5550855,0.44666496,0.2625268,0.8583058,0.570312,0.37899476,0.5218063,0.7010719,0.12146089,0.819742,0.5344217,0.58489674,0.26343182,0.4230178,0.773694,0.78251594,0.4343986,0.64988947,0.0,0.18887153,0.9517136,0.7021986,0.0,0.024802648,0.19098522,1.4459484,0.37639433,0.73682815,0.4628489,0.66004246,0.7723505,0.0,0.23748797,0.117296055,0.6937203,0.44205716,0.08912566,0.41685447,0.34527546,0.5936288,0.0,0.0,0.0,1.4126431,0.42384413,0.16503364,1.3955774,0.77157354
0.02411094,0.4075672,0.39639434,1.0252858,0.24267162,0.47901744,0.6489437,0.97814906,0.5180975,0.6775634,0.46387202,0.5773981,0.06594124,0.1779438,0.0,0.7126517,0.5684381,0.45277768,0.24725592,0.86225367,0.5642694,0.38830346,0.53056616,0.6978368,0.10252041,0.8045562,0.548867,0.5774655,0.2709046,0.43041945,0.76052386,0.7774306,0.43596676,0.6196553,0.0,0.19766918,0.9374428,0.70147896,0.0,0.017167203,0.17876269,1.4463354,0.40748116,0.75956863,0.47822955,0.6472667,0.8026981,0.0,0.23148465,0.13115354,0.7103298,0.44372138,0.116657294,0.42614534,0.3418125,0.6055031,0.0,0.0,0.0048632417,1.4243951,0.4293038,0.18617877,1.3954002,0.76898247
0.0,0.4450051,0.48719427,0.8810531,0.30943564,0.22244442,0.4016534,1.0267267,0.6559025,0.9132611,0.42854783,0.95962596,0.18611516,0.55510104,0.0,0.62963814,0.39127493,0.39333862,0.15578493,0.43754992,0.60166633,0.49935037,0.5429922,0.71138865,0.03217645,0.7501521,0.69924736,0.23693502,0.49204272,0.50429285,0.8227633,0.7254084,0.3630579,0.978523,0.0,0.24687631,0.84837574,1.4302787,0.0,0.0,0.3130427,0.8195902,0.64396834,0.7892772,0.7038534,0.73672414,0.47185057,0.0,0.19032201,0.35652485,0.72074103,0.49549624,0.17449237,0.23239464,0.4566826,0.55948204,0.007338795,0.17445397,0.061299294,1.279979,0.3690857,0.13351265,1.1071026,0.0722878
0.041099694,0.47936043,0.36521667,0.9033983,0.33849314,0.47761387,0.608236,0.9809188,0.53125,0.68855876,0.34059978,0.5726342,0.1262899,0.24119031,0.0,0.751302,0.4675253,0.43851775,0.2579193,0.72153413,0.53646135,0.39121306,0.5168055,0.6070301,0.124116264,0.7844445,0.4730472,0.5433499,0.26038277,0.4632557,0.8113894,0.7938968,0.38769516,0.5584394,0.0,0.22401266,0.96982783,0.6745656,0.0,0.0,0.081443444,1.3263718,0.3713652,0.71314436,0.46333057,0.5961533,0.77567947,0.0,0.19301078,0.1250839,0.7237599,0.52583843,0.116981976,0.5585493,0.29235902,0.5973789,0.0,0.0,0.0,1.3250895,0.40883425,0.19524571,1.3655099,0.8080764
0.6353999,0.4684817,0.49253115,0.446248,0.48354003,0.18900687,0.5298418,0.9011605,0.36605465,0.9952678,0.10136991,0.73105603,0.17694815,0.86904764,0.0,0.26551569,0.3045542,0.4884647,0.39255303,0.70198995,0.44828188,0.5764073,0.36157244,0.3918345,0.043262832,0.5476566,0.6387309,0.3953336,0.10225728,1.1127872,0.65639275,0.8381546,0.34609306,1.5854521,0.0,0.84861743,0.9289585,1.6249765,0.0,0.0,0.18483463,0.8232425,0.36580077,0.13162726,0.51460385,0.12232916,0.22773772,0.0,0.68106943,0.33171585,0.5179048,0.67770123,0.0,0.67761284,0.5725384,0.48889,0.0,0.45955983,0.5031602,0.8051665,0.27264765,0.0,0.4128028,0.14649817
0.6377394,0.46835312,0.49064904,0.44703364,0.48198852,0.18707639,0.5309417,0.90110326,0.3665659,0.9976509,0.09883457,0.7307479,0.17791027,0.87032604,0.0,0.2641649,0.30589,0.48907626,0.39102536,0.7023849,0.44767737,0.5773385,0.36244878,0.39151084,0.04136803,0.5461374,0.64017606,0.39459017,0.10300484,1.1135278,0.6550752,0.83764595,0.34624994,1.5824274,0.0,0.84949756,0.9275308,1.6249045,0.0,0.0,0.18361188,0.8232812,0.3689107,0.13390222,0.51614255,0.12105106,0.23077369,0.0,0.6804689,0.33310217,0.5195665,0.67786777,0.0,0.6785423,0.57219195,0.49007788,0.0,0.45938537,0.50403607,0.8063422,0.27319384,0.0,0.41278502,0.14623897
0.64241844,0.46809593,0.4868848,0.44860494,0.47888547,0.18321544,0.53314155,0.90098864,0.3675884,1.0024174,0.09376391,0.73013157,0.17983453,0.8728828,0.0,0.26146334,0.30856156,0.49029928,0.38796997,0.7031748,0.44646835,0.57920104,0.36420146,0.39086354,0.03757841,0.543099,0.6430662,0.3931033,0.104499996,1.1150086,0.65244013,0.8366285,0.3465637,1.5763781,0.0,0.8512578,0.9246755,1.6247606,0.0,0.0,0.18116641,0.82335865,0.37513053,0.13845211,0.51921993,0.11849485,0.23684564,0.0,0.67926776,0.33587477,0.5228897,0.6782007,0.0,0.6804012,0.5714991,0.4924537,0.0,0.45903644,0.5057878,0.80869347,0.2742862,0.0,0.41274956,0.14572056
0.5093366,0.6155927,0.46944073,0.8106035,0.42901778,0.15285403,1.020778,0.49834746,0.048775185,1.0063511,0.662008,0.82360435,0.5245867,0.7966926,0.008227121,0.29520875,0.2589804,0.561496,0.35399643,0.23263046,0.17565602,1.1192125,0.38070214,0.65240973,0.1631639,0.2833017,0.6649102,0.40706557,0.15758376,1.5060606,0.56396955,1.1986732,0.29861698,1.5132723,0.0,1.2317901,0.71967274,1.3343161,0.0,0.0,0.7544593,0.38811412,0.07285136,0.0,0.94285065,0.031370442,0.4407301,0.0,0.7201605,0.8365514,1.0650554,0.40132445,0.0,0.25164056,0.98208916,0.6571489,0.0,0.9260851,0.6250873,0.9568605,0.24868248,0.0035274597,0.114649266,0.054869894
0.51635516,0.61520684,0.46379435,0.81296045,0.42436323,0.14706257,1.0240778,0.4981756,0.05030893,1.0135007,0.654402,0.8226799,0.5274731,0.8005277,0.0068314485,0.29115644,0.26298776,0.56333053,0.34941334,0.23381528,0.17384249,1.1220063,0.38333115,0.6514388,0.15747947,0.2787441,0.66924554,0.40483528,0.15982647,1.508282,0.56001693,1.1971471,0.2990876,1.5041983,0.0,1.2344304,0.7153898,1.3341002,0.0,0.0,0.7507911,0.3882303,0.082181126,0.0,0.9474667,0.027536195,0.449838,0.0,0.71835876,0.8407103,1.0700402,0.4018239,0.0,0.25442895,0.9810499,0.66071254,0.0,0.92556167,0.62771493,0.9603875,0.25032103,0.009873536,0.11459604,0.054092277
0.52337366,0.6148211,0.45814797,0.81531745,0.4197087,0.14127114,1.0273775,0.49800372,0.05184268,1.0206503,0.64679605,0.8217554,0.53035945,0.8043628,0.005435776,0.28710413,0.26699513,0.56516504,0.34483027,0.23500016,0.17202899,1.1248,0.3859602,0.6504678,0.15179506,0.27418652,0.6735808,0.402605,0.16206919,1.5105033,0.5560643,1.195621,0.29955822,1.4951245,0.0,1.2370708,0.71110684,1.3338842,0.0,0.0,0.7471229,0.38834646,0.09151092,0.0,0.9520827,0.023701888,0.45894593,0.0,0.7165571,0.84486926,1.0750251,0.40232337,0.004121868,0.25721732,0.9800105,0.66427624,0.0,0.9250382,0.63034254,0.9639146,0.2519596,0.016219612,0.11454281,0.053314645
0.5301606,0.6144481,0.45268795,0.8175966,0.41520774,0.13567081,1.0305684,0.49783748,0.05332579,1.0275638,0.639441,0.82086146,0.5331506,0.8080714,0.004086178,0.28318554,0.27087024,0.5669391,0.34039843,0.23614588,0.1702753,1.1275016,0.38850245,0.6495289,0.14629823,0.26977932,0.6777731,0.40044832,0.1642379,1.5126514,0.55224216,1.1941452,0.30001333,1.48635,0.0,1.239624,0.7069652,1.3336754,0.0,0.0,0.7435757,0.3884588,0.1005328,0.0,0.9565464,0.01999418,0.4677533,0.0,0.71481484,0.8488909,1.0798454,0.40280634,0.012112005,0.25991365,0.9790056,0.66772234,0.0,0.92453206,0.6328834,0.96732527,0.25354406,0.022356268,0.11449137,0.052562688
0.5303922,0.6144353,0.4525016,0.8176744,0.41505414,0.13547969,1.0306772,0.49783182,0.053376425,1.0277998,0.63919,0.82083094,0.53324586,0.808198,0.004040133,0.2830518,0.27100247,0.5669996,0.34024718,0.23618498,0.17021546,1.1275936,0.3885892,0.6494969,0.14611065,0.26962894,0.67791617,0.4003747,0.16431193,1.5127246,0.55211174,1.1940947,0.30002886,1.4860506,0.0,1.2397112,0.7068239,1.3336682,0.0,0.0,0.74345464,0.38846263,0.10084069,0.0,0.9566987,0.01986764,0.46805385,0.0,0.7147554,0.8490281,1.0800099,0.40282282,0.012384681,0.26000568,0.97897124,0.66783994,0.0,0.9245149,0.63297015,0.9674416,0.25359815,0.022565689,0.114489585,0.052537028
0.5610399,0.61275077,0.42784575,0.8279664,0.39472926,0.11019039,1.0450861,0.49708128,0.06007378,1.0590196,0.6059772,0.81679416,0.54584974,0.8249446,0.0,0.2653567,0.28850132,0.5750105,0.3202344,0.2413589,0.16229644,1.139793,0.40006927,0.6452572,0.121288724,0.24972744,0.696847,0.39063582,0.17410515,1.5224247,0.534852,1.1874304,0.30208397,1.4464281,0.0,1.2512407,0.6881216,1.3327252,0.0,0.0,0.7274368,0.38896987,0.14158073,0.004313834,0.97685546,0.0031246953,0.5078251,0.0,0.70688796,0.8671887,1.1017771,0.4050038,0.048465565,0.27218157,0.97443295,0.6834014,0.0,0.9222293,0.644444,0.982843,0.26075315,0.05027691,0.11425719,0.04914141
0.43023053,0.5991224,0.5657471,0.8404274,0.50306195,0.10700637,0.97222316,0.53258145,0.0,1.0066897,0.6626645,0.8571816,0.4821149,0.7050542,0.0,0.20722193,0.33061248,0.62043285,0.34701174,0.26315442,0.23914328,1.03548,0.4214441,0.71100986,0.14668965,0.19913204,0.5858102,0.43822616,0.15748742,1.4900517,0.5334172,1.262681,0.24804367,1.4390142,0.0,1.2001103,0.6790617,1.316411,0.0,0.0,0.7928748,0.4043353,0.07063195,0.0,0.8673792,0.08933045,0.45165068,0.0,0.7188246,0.7969675,0.98046726,0.40236968,0.0048741195,0.20855299,0.9764942,0.59809667,0.0,0.9086102,0.63890916,0.90236497,0.3072699,0.0,0.13450179,0.003969364
0.44660714,0.5982224,0.5525722,0.845927,0.49220133,0.093493015,0.9799226,0.5321804,0.0,1.023372,0.64491713,0.8550246,0.48884976,0.71400285,0.0,0.19776651,0.33996302,0.6247134,0.33631787,0.26591906,0.23491174,1.0419987,0.42757848,0.70874435,0.13342603,0.18849765,0.5959259,0.43302214,0.16272041,1.495235,0.5241945,1.25912,0.24914183,1.4178417,0.0,1.2062712,0.66906816,1.315907,0.0,0.0,0.7843156,0.4046063,0.092401445,0.0,0.8781499,0.08038379,0.47290248,0.0,0.71462065,0.8066716,0.9920986,0.40353507,0.024153987,0.21505916,0.9740691,0.60641193,0.0,0.9073889,0.6450402,0.91059476,0.31109318,0.0,0.13437763,0.002154909
0.46766278,0.597065,0.535633,0.85299784,0.47823766,0.07611868,0.98982185,0.5316648,0.0,1.0448208,0.62209916,0.8522512,0.49750894,0.7255082,0.0,0.18560958,0.3519851,0.6302171,0.32256863,0.26947364,0.22947118,1.05038,0.43546554,0.7058316,0.116372794,0.17482488,0.60893184,0.4263313,0.16944858,1.501899,0.5123366,1.2545414,0.25055373,1.3906201,0.0,1.2141923,0.65621924,1.3152591,0.0,0.0,0.7733109,0.4049548,0.12039077,0.011794992,0.89199805,0.06888099,0.50022626,0.0,0.7092156,0.8191483,1.0070531,0.40503344,0.04894238,0.22342429,0.9709512,0.61710304,0.0,0.9058186,0.65292305,0.9211758,0.31600884,0.0,0.13421795,0.0
0.6048939,0.39185438,1.0289016,0.48438108,0.26383117,0.65445846,0.2520233,1.0650048,0.32433823,1.3367195,0.5818369,0.66613746,0.3601118,0.888808,0.0,0.47408056,0.68391305,0.52650315,0.12774274,0.64145315,0.6891626,0.4041505,0.18830267,0.40841436,0.0,0.66334957,0.42334285,0.1633888,0.2805903,0.7806678,0.49033678,0.82047516,0.010442138,1.554651,0.0,0.32383925,0.3473757,1.2764313,0.0,0.0,0.24279056,0.9069753,0.3742592,0.31168994,0.78895473,0.30655456,0.3887455,0.0,0.31794673,0.14055076,0.56024414,0.38114196,0.0,0.6884875,0.5231252,0.7343108,0.16731596,0.41036296,0.5016082,0.2375626,0.0,0.06571678,0.7465385,0.0905399
0.6072334,0.39172578,1.0270195,0.48516673,0.26227966,0.6525279,0.25312322,1.0649476,0.3248495,1.3391027,0.57930154,0.6658293,0.3610739,0.89008635,0.0,0.4727298,0.68524885,0.5271146,0.12621501,0.64184815,0.6885581,0.40508175,0.189179,0.4080907,0.0,0.66183037,0.42478794,0.16264537,0.28133786,0.7814082,0.48901927,0.8199665,0.010599017,1.5516263,0.0,0.32471937,0.34594804,1.2763593,0.0,0.0,0.24156784,0.9070141,0.37736914,0.3139649,0.7904934,0.30527645,0.39178145,0.0,0.31734616,0.14193708,0.5619058,0.38130847,0.0,0.689417,0.52277875,0.73549867,0.16685462,0.4101885,0.5024841,0.23873827,0.0,0.067832135,0.74652076,0.0902807
0.6072334,0.39172578,1.0270195,0.48516673,0.26227966,0.6525279,0.25312322,1.0649476,0.3248495,1.3391027,0.57930154,0.6658293,0.3610739,0.89008635,0.0,0.4727298,0.68524885,0.5271146,0.12621501,0.64184815,0.6885581,0.40508175,0.189179,0.4080907,0.0,0.66183037,0.42478794,0.16264537,0.28133786,0.7814082,0.48901927,0.8199665,0.010599017,1.5516263,0.0,0.32471937,0.34594804,1.2763593,0.0,0.0,0.24156784,0.9070141,0.37736914,0.3139649,0.7904934,0.30527645,0.39178145,0.0,0.31734616,0.14193708,0.5619058,0.38130847,0.0,0.689417,0.52277875,0.73549867,0.16685462,0.4101885,0.5024841,0.23873827,0.0,0.067832135,0.74652076,0.0902807
0.61893106,0.39108285,1.0176089,0.489095,0.25452206,0.6428755,0.25862283,1.064661,0.32740572,1.3510187,0.5666249,0.6642885,0.36588457,0.8964782,0.0,0.46597594,0.6919278,0.5301722,0.11857655,0.6438229,0.68553555,0.40973794,0.1935607,0.4064725,0.0,0.65423435,0.43201348,0.15892825,0.28507575,0.7851105,0.4824316,0.8174228,0.011383414,1.5365032,0.0,0.32911998,0.3388098,1.2759993,0.0,0.0,0.23545414,0.90720767,0.39291877,0.32533967,0.7981868,0.298886,0.40696132,0.0,0.31434333,0.14886856,0.57021385,0.38214087,0.0,0.69406426,0.52104664,0.74143815,0.16454798,0.40931612,0.5068634,0.24461666,0.0,0.078408934,0.74643207,0.08898465
0.63039464,0.39045274,1.0083864,0.4929447,0.24691965,0.6334162,0.26401243,1.0643804,0.3299108,1.3626964,0.5542017,0.66277856,0.37059897,0.90274227,0.0,0.45935714,0.69847316,0.5331686,0.11109086,0.64575815,0.68257344,0.41430104,0.19785477,0.40488666,0.0,0.6467903,0.43909448,0.15528545,0.28873885,0.7887387,0.47597563,0.81493,0.012152106,1.5216825,0.0,0.33343256,0.3318143,1.2756466,0.0,0.0,0.22946273,0.90739733,0.40815738,0.33648697,0.80572635,0.2926234,0.4218376,0.0,0.31140056,0.15566146,0.5783558,0.38295668,0.0,0.6986186,0.5193491,0.74725884,0.16228744,0.4084612,0.5111552,0.25037748,0.0,0.08877421,0.74634516,0.08771454
0.5096142,0.3428253,1.048839,0.48199442,0.36850423,0.60169846,0.31633604,1.0375979,0.35758764,1.2281773,0.53570765,0.6361454,0.38017988,0.82357377,0.0,0.3978165,0.6533266,0.5695462,0.17752525,0.7026814,0.5716448,0.40910923,0.17839542,0.40359956,0.005764611,0.6463844,0.42539626,0.23453668,0.29254463,0.73855746,0.46507603,0.93138546,0.0980216,1.5243845,0.0,0.3990286,0.368328,1.4191805,0.0,0.0,0.20735087,0.9336687,0.41236615,0.36992246,0.7602311,0.24569114,0.43542677,0.0,0.31709757,0.18245348,0.5654056,0.36255458,0.013922481,0.66647094,0.54061526,0.736478,0.15639639,0.38105872,0.49511814,0.24837744,0.0,0.10338374,0.708071,0.04871281
0.51429325,0.3425681,1.0450747,0.48356572,0.36540118,0.5978375,0.31853586,1.0374833,0.35861015,1.2329437,0.530637,0.6355291,0.38210416,0.8261305,0.0,0.395115,0.6559982,0.57076925,0.17446986,0.7034713,0.57043576,0.41097176,0.18014811,0.40295228,0.0019749776,0.643346,0.4282865,0.23304984,0.2940398,0.7400384,0.46244097,0.930368,0.098335356,1.5183352,0.0,0.40078884,0.3654727,1.4190365,0.0,0.0,0.2049054,0.93374616,0.41858602,0.37447238,0.7633084,0.24313493,0.4414987,0.0,0.31589642,0.18522611,0.5687288,0.36288756,0.019431015,0.6683299,0.53992236,0.73885375,0.15547372,0.38070977,0.4968699,0.2507288,0.0,0.107614465,0.70803547,0.04819439
0.694325,0.28336984,0.77604085,0.548302,0.2379346,0.7026058,0.51649374,0.92240477,0.29646644,1.231155,0.31690764,0.2458348,0.32743934,0.59231395,0.0,0.59133255,0.822776,0.59923685,0.18623477,0.8793219,0.4913156,0.40120506,0.19757134,0.21895817,0.0,0.63718,0.2710452,0.52680075,0.067707285,0.8164072,0.3538255,0.84723157,0.109294206,0.8453517,0.0,0.37557864,0.41221255,0.574013,0.0,0.0,0.0,1.4519323,0.3741041,0.4108463,0.5860345,0.20688827,0.9151887,0.0,0.32970712,0.0,0.74182326,0.33464018,0.12391997,0.94476014,0.3388141,0.8486687,0.11973677,0.25850335,0.5170573,0.49921444,0.055772755,0.20378363,1.077146,0.7283913
0.8639572,0.0,0.38731265,1.1424339,1.1613704,1.0880234,1.6306628,0.53510815,1.7845672,0.6746966,0.10643097,1.3861929,1.0552841,1.9804041,0.3795607,0.95528257,2.667802,0.0,0.79718405,1.2212173,0.8119011,2.1866193,0.6344488,1.1233035,0.17370383,3.1768694,0.3809657,0.0,1.6487167,1.5015358,0.4923032,2.2283394,0.0,0.0,0.0,2.669558,0.5245723,0.33388165,0.0,0.0,1.6626207,2.565418,0.9389255,1.5572598,2.6125834,0.021454912,0.0,0.0,1.3525332,0.0,0.08343912,1.7227793,0.0,0.0,2.7762768,0.0,1.2751615,2.13544,0.0,0.0,0.0,0.0,0.23296422,0.0
0.50648236,0.29829398,0.98630244,0.40777132,0.24162532,0.66678864,0.3084529,1.0649786,0.34082982,1.2968845,0.560708,0.60523266,0.35871106,0.85656226,0.0,0.45110375,0.7658439,0.5405466,0.058540963,0.55983204,0.5585927,0.3835063,0.18347713,0.30529967,0.0,0.6945131,0.38429958,0.2597506,0.18777633,0.7337783,0.515997,0.9619805,0.10274953,1.5490098,0.0,0.2668928,0.3694039,1.3244586,0.0,0.0,0.22014797,0.8429542,0.48346266,0.3807954,0.77833146,0.36456987,0.3121412,0.0,0.29513,0.24358253,0.6484186,0.38520852,0.0,0.6092353,0.54291344,0.6955395,0.15272573,0.39073375,0.5406839,0.18136221,0.0,0.123606525,0.80844104,0.018510886
0.5064871,0.2982937,0.9862987,0.40777287,0.24162222,0.6667848,0.3084551,1.0649784,0.34083086,1.2968893,0.5607029,0.605232,0.35871297,0.8565648,0.0,0.45110103,0.76584667,0.54054785,0.058537863,0.5598329,0.5585914,0.38350815,0.18347888,0.30529904,0.0,0.69451004,0.3843025,0.2597491,0.18777782,0.7337798,0.5159943,0.96197957,0.102749854,1.5490038,0.0,0.26689452,0.36940104,1.3244585,0.0,0.0,0.22014552,0.84295434,0.48346886,0.38079995,0.77833456,0.3645673,0.3121473,0.0,0.2951288,0.24358527,0.64842194,0.38520885,0.0,0.6092372,0.5429127,0.6955418,0.15272483,0.3907334,0.5406857,0.18136457,0.0,0.12361074,0.80844104,0.018510364
0.5064871,0.2982937,0.9862987,0.40777287,0.24162222,0.6667848,0.3084551,1.0649784,0.34083086,1.2968893,0.5607029,0.605232,0.35871297,0.8565648,0.0,0.45110103,0.76584667,0.54054785,0.058537863,0.5598329,0.5585914,0.38350815,0.18347888,0.30529904,0.0,0.69451004,0.3843025,0.2597491,0.18777782,0.7337798,0.5159943,0.96197957,0.102749854,1.5490038,0.0,0.26689452,0.36940104,1.3244585,0.0,0.0,0.22014552,0.84295434,0.48346886,0.38079995,0.77833456,0.3645673,0.3121473,0.0,0.2951288,0.24358527,0.64842194,0.38520885,0.0,0.6092372,0.5429127,0.6955418,0.15272483,0.3907334,0.5406857,0.18136457,0.0,0.12361074,0.80844104,0.018510364
0.5064871,0.2982937,0.9862987,0.40777287,0.24162222,0.6667848,0.3084551,1.0649784,0.34083086,1.2968893,0.5607029,0.605232,0.35871297,0.8565648,0.0,0.45110103,0.76584667,0.54054785,0.058537863,0.5598329,0.5585914,0.38350815,0.18347888,0.30529904,0.0,0.69451004,0.3843025,0.2597491,0.18777782,0.7337798,0.5159943,0.96197957,0.102749854,1.5490038,0.0,0.26689452,0.36940104,1.3244585,0.0,0.0,0.22014552,0.84295434,0.48346886,0.38079995,0.77833456,0.3645673,0.3121473,0.0,0.2951288,0.24358527,0.64842194,0.38520885,0.0,0.6092372,0.5429127,0.6955418,0.15272483,0.3907334,0.5406857,0.18136457,0.0,0.12361074,0.80844104,0.018510364
0.5064871,0.2982937,0.9862987,0.40777287,0.24162222,0.6667848,0.3084551,1.0649784,0.34083086,1.2968893,0.5607029,0.605232,0.35871297,0.8565648,0.0,0.45110103,0.76584667,0.54054785,0.058537863,0.5598329,0.5585914,0.38350815,0.18347888,0.30529904,0.0,0.69451004,0.3843025,0.2597491,0.18777782,0.7337798,0.5159943,0.96197957,0.102749854,1.5490038,0.0,0.26689452,0.36940104,1.3244585,0.0,0.0,0.22014552,0.84295434,0.48346886,0.38079995,0.77833456,0.3645673,0.3121473,0.0,0.2951288,0.24358527,0.64842194,0.38520885,0.0,0.6092372,0.5429127,0.6955418,0.15272483,0.3907334,0.5406857,0.18136457,0.0,0.12361074,0.80844104,0.018510364
0.52894646,0.29705924,0.96823025,0.41531512,0.22672766,0.6482522,0.3190143,1.0644283,0.34573883,1.319768,0.5363637,0.60227376,0.36794937,0.86883724,0.0,0.43813363,0.77867025,0.54641837,0.04387202,0.5636244,0.5527882,0.39244807,0.19189174,0.30219206,0.0,0.67992574,0.39817548,0.25261223,0.19495454,0.7408881,0.50334597,0.9570957,0.104255885,1.5199673,0.0,0.27534366,0.35569555,1.3237673,0.0,0.0,0.20840724,0.84332603,0.51332414,0.40263954,0.79310584,0.35229763,0.34129262,0.0,0.28936338,0.2568938,0.66437346,0.3868071,0.0,0.6181599,0.5395869,0.70694566,0.14829606,0.38905847,0.549094,0.19265106,0.0,0.1439182,0.8082707,0.01602197
0.50648195,0.55135906,0.6004497,0.7958416,0.5301339,0.13986304,0.8762448,0.5456219,0.005930204,1.038055,0.705902,0.84607595,0.4505133,0.8395077,0.0,0.106152475,0.33269012,0.5972055,0.33178687,0.33611247,0.21558607,1.0725042,0.38887227,0.72459966,0.2367047,0.14386089,0.66275096,0.40966985,0.14162326,1.5647118,0.48689747,1.2046695,0.31703907,1.4411131,0.0,1.3204561,0.67235726,1.403781,0.0,0.0,0.8280562,0.4519339,0.0,0.0,0.85372496,0.03829698,0.47926673,0.0,0.65381795,0.89737797,0.98316187,0.41155425,0.0,0.26797503,1.0343994,0.6396186,0.0,0.9776466,0.5519747,0.9273041,0.29322958,0.06543324,0.16106957,0.0
0.50648195,0.55135906,0.6004497,0.7958416,0.5301339,0.13986304,0.8762448,0.5456219,0.005930204,1.038055,0.705902,0.84607595,0.4505133,0.8395077,0.0,0.106152475,0.33269012,0.5972055,0.33178687,0.33611247,0.21558607,1.0725042,0.38887227,0.72459966,0.2367047,0.14386089,0.66275096,0.40966985,0.14162326,1.5647118,0.48689747,1.2046695,0.31703907,1.4411131,0.0,1.3204561,0.67235726,1.403781,0.0,0.0,0.8280562,0.4519339,0.0,0.0,0.85372496,0.03829698,0.47926673,0.0,0.65381795,0.89737797,0.98316187,0.41155425,0.0,0.26797503,1.0343994,0.6396186,0.0,0.9776466,0.5519747,0.9273041,0.29322958,0.06543324,0.16106957,0.0
0.5322166,0.54994464,0.5797463,0.80448365,0.5130672,0.11862773,0.8883438,0.5449917,0.011553902,1.0642701,0.6780134,0.8426863,0.4610967,0.85356987,0.0,0.09129399,0.34738383,0.60393226,0.3149823,0.340457,0.20893651,1.0827479,0.39851204,0.72103965,0.21586189,0.12714969,0.67864716,0.40149218,0.14984658,1.5728569,0.47240454,1.1990733,0.31876475,1.4078422,0.0,1.3301375,0.65665305,1.4029891,0.0,0.0,0.8146061,0.45235983,0.0,0.0,0.8706505,0.024238031,0.5126624,0.0,0.64721173,0.91262734,1.0014396,0.41338557,0.0,0.27819905,1.0305886,0.65268546,0.0,0.9757273,0.56160927,0.9402365,0.2992376,0.08870219,0.16087449,0.0
0.5771377,0.5474756,0.5436076,0.819569,0.4832765,0.08156058,0.9094634,0.5438916,0.0213704,1.1100298,0.6293324,0.83676946,0.4795705,0.8781159,0.0,0.065357804,0.3730323,0.6156739,0.28564903,0.3480405,0.1973294,1.1006287,0.41533867,0.7148254,0.17947975,0.09797959,0.70639455,0.38721764,0.16420077,1.5870743,0.44710648,1.1893051,0.32177696,1.3497664,0.0,1.3470366,0.6292407,1.4016069,0.0,0.0,0.7911283,0.45310327,0.05639264,0.026867159,0.9001946,0.0,0.5709561,0.0,0.63568026,0.9392457,1.0333443,0.41658226,0.0,0.29604554,1.0239366,0.6754944,0.0,0.9723773,0.57842684,0.9628107,0.30972487,0.1293192,0.16053388,0.0
